col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120
4.6295E+019,4.458E+019,8.3514E+018,0.35823,2.2411,4.0489E+019,5.3223E+019,27.611,27.785,1.4414,-0.012155,1.9939,26.388,28.646,126.64,127.5,12.483,-0.016305,2.335,115.44,135.88,128.65,129.66,12.059,-0.25719,2.577,120.06,136.54,43.106,42.718,5.4714,0.15857,2.2485,39.169,46.618,1.9156,1.9224,1.1822,-0.050966,2.7216,0.99925,2.4595,95578000000,96087000000,22322000000,-0.15139,2.2421,80179000000,113210000000,0.050654,0.048624,0.02752,0.20934,3.0228,0.03138,0.058786,0.0099745,0.0099015,0.00538,0.17428,2.8636,0.0055003,0.011488,3.7872,3.778,0.80983,-0.23005,2.178,3.157,4.452,0.85577,0.8355,0.43445,0.085509,1.8806,0.446,1.183,87612000000,89887000000,51652000000,0.33258,2.3403,41657000000,131940000000,1712.6,1728,182.68,-0.43481,2.0709,1566.9,1859.4,1.9311E+020,1.8206E+020,4.917E+019,0.44853,2.1047,1.4852E+020,2.3418E+020,24.583,24.435,1.7122,-0.50976,4.0688,23.937,25.432,5.344,5.9735,3.1594,-0.25554,2.0737,2.985,7.778,3.5191,3.6287,0.64301,-0.14349,1.5596,2.8595,4.0922,0
3.6493E+021,3.662E+021,1.3047E+020,0.98404,5.6772,3.5418E+021,3.7311E+021,60.377,60.467,0.72098,0.094571,3.7228,59.9,60.78,78.961,79.145,2.2237,-0.33029,3.2191,77.435,80.618,75.729,75.679,2.2045,-1.2214,6.7643,74.453,77.205,54.726,54.476,1.443,-0.18202,3.5669,53.909,55.591,0.24207,0.24569,0.088408,0.1617,3.265,0.18039,0.29317,5028700000000,4902600000000,732910000000,5.4032,34.228,4764800000000,5060500000000,0.020683,0.020808,0.0013378,-0.18499,2.3109,0.019689,0.021747,0.010757,0.010844,0.0010521,-0.29538,2.6828,0.0099191,0.011597,219.36,216.86,12.156,2.9184,13.802,211.92,222.41,64.11,64.367,3.8888,0.095957,3.1447,61.678,66.43,1467100000000,1485100000000,372010000000,0.1249,3.0048,1199100000000,1734200000000,14972,15193,1090.8,-1.6988,8.0163,14325,15817,1.1855E+023,1.1799E+023,2.6074E+021,1.1009,5.1517,1.1694E+023,1.1979E+023,50.567,50.47,0.877,2.2738,13.002,50.083,51.008,60.341,60.148,1.1907,0.19206,2.6969,59.45,61.262,181.25,180.67,6.906,0.21856,1.6713,174.25,188.54,0
4.0182E+022,4.1127E+022,2.8973E+021,0.08503,1.5138,3.7204E+022,4.2796E+022,38.543,38.598,0.30215,-0.68833,3.4588,38.331,38.766,92.343,92.548,1.183,-0.66235,2.6998,91.772,93.153,94.854,94.82,1.4866,-0.3818,3.2934,94.51,95.471,44.047,44.261,0.91736,-1.0145,3.0617,43.769,44.666,-0.051277,-0.04258,0.067811,-0.38359,2.4439,-0.098451,0.0017233,52314000000000,53132000000000,3786900000000,0.095995,1.5298,48047000000000,55783000000000,0.0028956,0.0027282,0.0011452,0.026681,2.4413,0.0021386,0.0038221,0.001099,0.0010432,0.00046152,0.074831,2.2428,0.00073535,0.0014726,2490.1,2522.7,166.27,0.16314,1.7277,2302.8,2596.2,67.56,65.212,27.225,0.0015144,2.102,48.48,94.323,4243900000000,4621500000000,1447900000000,-0.63932,2.5742,3250900000000,5235000000000,5921.6,6043.2,317.69,-0.99843,2.6169,5727.1,6152.8,4.8786E+023,4.9364E+023,2.2154E+022,0.40588,2.2522,4.6634E+023,5.0167E+023,32.827,32.939,0.34675,-0.55769,2.2232,32.544,33.076,22.154,22.166,0.43324,-0.038318,2.3485,21.831,22.459,1294.3,1288.8,28.755,0.30517,2.6694,1276.6,1309.6,1
6.9315E+019,6.9756E+019,1.9975E+019,-1.5065,7.7251,6.1254E+019,7.7188E+019,30.64,29.829,3.2352,2.277,9.7036,29.054,31.732,150.12,152.73,16.55,-2.4906,10.763,145.97,157.61,149.25,150.76,13.291,-2.6559,11.478,147.59,154.08,67.377,68.676,10.874,-2.7941,11.709,64.767,73.596,2.5923,2.6775,1.8893,1.8339,8.1862,1.4585,3.1308,125910000000,118340000000,43842000000,-0.054841,4.9148,108080000000,134720000000,-0.084558,-0.073727,0.081478,-3.6427,16.045,-0.088254,-0.06004,-0.018838,-0.020631,0.0073947,0.86078,2.6284,-0.02445,-0.013408,5.7687,5.499,1.8705,-0.71198,5.556,4.93,6.7245,1.9322,2.104,0.81415,-0.86935,2.8618,1.541,2.4835,124300000000,132570000000,60443000000,-0.44029,2.2672,90583000000,169670000000,1695.3,1688.5,276.54,-1.6403,6.8683,1583.3,1852.4,2.542E+020,2.5029E+020,7.7469E+019,-1.1441,6.6524,2.3574E+020,2.8016E+020,20.317,19.795,1.4912,0.54322,3.3128,19.555,21.407,0.93581,0.943,0.92645,0.56623,2.2119,0,1.6145,7.4351,7.7081,1.7407,-3.4304,15.071,7.315,8.0305,0
9.8653E+021,9.8586E+021,4.6402E+020,0.12529,1.6317,9.3803E+021,1.0284E+022,43.882,43.928,0.40804,-0.19056,2.1161,43.578,44.191,96.674,96.919,2.9884,0.078508,1.9191,93.862,98.799,97.15,97.426,2.5706,0.13494,1.9257,94.787,99.052,46.401,45.674,1.5866,1.0031,2.6961,45.335,47.404,0.74782,0.74778,0.088304,0.28831,2.906,0.68356,0.80082,14779000000000,14585000000000,1114500000000,0.59196,2.3038,13876000000000,15604000000000,-0.0139,-0.014028,0.001841,-0.062613,2.1352,-0.01535,-0.012237,-0.0051476,-0.0051584,0.00091473,-0.59739,2.7533,-0.005548,-0.0044403,637.59,631.55,25.071,0.70652,2.9435,617.02,656.97,84.162,84.113,11.235,0.011554,2.0355,75.661,93.779,6335900000000,6294500000000,709500000000,0.40558,2.9333,5899200000000,6680600000000,8324.2,8353.6,668.29,-0.031855,1.5698,7662.2,8990.5,1.8129E+023,1.8151E+023,2.4406E+021,-0.26119,2.3195,1.7968E+023,1.8318E+023,37.345,37.415,0.61105,-0.13584,2.0678,36.807,37.792,31.91,31.779,1.2212,0.17777,1.7791,30.981,33.219,507.38,511.41,10.572,-0.83702,2.4627,497.05,514.89,0
1.788E+021,1.7835E+021,1.2317E+020,-0.72785,3.8421,1.7418E+021,1.8832E+021,28.807,28.774,0.45739,-0.02492,3.3518,28.541,29.06,124.92,124.51,3.3232,0.67784,3.0982,122.56,126.83,124.59,124.14,3.3893,0.64854,2.9247,122.13,126.5,47.511,46.971,2.4074,0.5636,2.2027,45.451,49.502,0.61745,0.62882,0.14878,-0.31885,3.8928,0.50992,0.71333,2697800000000,2659800000000,210100000000,0.55633,2.6786,2541400000000,2816500000000,0.015865,0.014368,0.006148,0.93877,3.5964,0.011211,0.019146,0.0037292,0.0034466,0.0014946,1.0601,3.9011,0.0027548,0.0043617,114.79,112.19,9.8519,0.61931,2.2896,107.33,121.45,11.041,10.372,3.7263,0.70711,3.1188,8.386,13.514,1134100000000,1144400000000,197270000000,0.22833,3.3892,1010300000000,1250200000000,1703.3,1676.8,104.07,0.48208,2.1263,1625.5,1791.3,6.829E+021,6.7317E+021,4.9937E+020,0.072116,2.9092,6.5661E+021,7.1231E+021,23.572,23.56,0.44719,0.25876,2.0991,23.174,23.903,3.7092,3.699,0.68611,0.69881,3.1629,3.2155,3.995,114.2,117.98,11.608,-0.26566,1.5618,103.14,125.66,0
1.3206E+022,1.3428E+022,1.0774E+021,-0.06125,1.3159,1.2102E+022,1.4206E+022,53.256,52.936,1.2914,0.012215,1.4414,51.944,54.579,90.807,91.905,2.7662,-0.73694,2.1526,88.312,92.799,90.854,92.195,3.2017,-0.56841,1.8087,87.418,93.534,51.944,51.543,1.3142,0.63825,2.2307,50.966,52.904,0.54935,0.53947,0.06357,0.12613,2.8985,0.51124,0.58959,17223000000000,17940000000000,1607800000000,-0.043661,1.3225,15493000000000,18572000000000,-0.016203,-0.01562,0.0014027,-0.16868,1.4693,-0.01757,-0.014912,-0.0090957,-0.0086253,0.0011383,-0.43851,1.7298,-0.010245,-0.0080825,799.25,830.23,73.819,-0.35834,1.4836,710.65,862.62,184.36,182.26,8.5967,0.47021,2.3204,177.7,192.06,6120800000000,6175100000000,1035900000000,0.073802,2.5031,5287300000000,6845600000000,15788,15812,1408.2,0.19,1.4094,14433,17102,4.2615E+023,4.2759E+023,6.8683E+021,-0.45816,1.8162,4.1855E+023,4.3176E+023,45.918,45.775,1.1168,0.0094376,1.6509,44.801,47.018,46.885,46.472,2.261,0.069753,1.4086,44.681,48.999,629.34,636.09,15.462,-1.0425,2.9298,621.6,640.36,0
5.5086E+020,6.3547E+020,1.7218E+020,-0.58525,1.6161,3.6113E+020,6.7747E+020,26.252,26.223,0.57129,0.30418,2.3276,25.733,26.65,114.04,115.4,6.937,-0.24779,1.8085,108.36,121.24,114.3,115.27,7.7772,0.036926,1.946,108.2,120.42,40.054,39.531,3.7381,0.23812,1.7682,37.017,43.876,0.19032,0.21764,0.32748,0.64779,4.2425,-0.011706,0.36232,747350000000,808620000000,233250000000,-0.31209,1.6417,495340000000,916860000000,-0.0052847,-0.0037927,0.010722,-0.57649,3.1535,-0.010776,0.0018801,-0.0016692,-0.00088658,0.0032386,-1.0427,3.8399,-0.0030662,0.00052012,34.678,37.658,12.613,-0.010632,1.8247,21.489,44.519,2.3321,1.295,2.8483,1.8451,5.5699,0.496,2.928,211570000000,188820000000,128190000000,1.0511,4.2266,125230000000,291280000000,1789.3,1735.7,285.68,0.27592,1.9032,1550.7,2076.1,2.0945E+021,2.2266E+021,7.2957E+020,-0.10875,1.6999,1.2933E+021,2.7336E+021,23.221,23.155,0.76106,0.87065,3.1868,22.587,23.498,2.4653,2.183,0.97406,0.39414,2.0196,1.706,3.226,15.993,15.494,3.2192,0.030209,1.811,13.36,19.335,0
1.7858E+021,1.7131E+021,2.0688E+020,0.31157,1.5501,1.6067E+021,2.0073E+021,30.088,29.945,0.57756,0.49582,2.8196,29.712,30.412,129.38,128.86,2.6532,0.43992,3.0679,127.65,131.21,129.64,129.59,1.9908,0.25381,2.445,127.96,130.95,54.249,53.746,1.8615,1.107,4.1655,52.843,55.091,0.16475,0.17341,0.26954,-0.30613,3.5661,0.0092788,0.356,3328600000000,3311200000000,319020000000,0.39742,2.4404,3035700000000,3563600000000,-0.0002528,-0.00055856,0.0065805,0.77579,3.8511,-0.0053193,0.0039368,-3.2933E-05,-0.00013382,0.0016653,0.93464,4.3493,-0.0013972,0.00098812,148.29,147.75,10.904,0.41729,2.5854,140.57,155.39,3.7606,3.318,3.2004,1.8833,7.857,1.297,5.6885,502140000000,470560000000,252740000000,0.98806,3.6701,296040000000,680960000000,1806,1840.8,127.17,-0.72518,2.3227,1751.8,1909.5,7.116E+021,6.9683E+021,1.0461E+021,0.2101,1.4312,6.1351E+021,8.1819E+021,23.493,23.347,0.67623,0.38317,2.9318,23.044,23.811,3.8983,3.785,0.85615,0.67063,3.3375,3.345,4.347,156.38,156.54,2.1982,-0.13584,2.2865,154.86,158.14,0
4.3207E+020,4.2537E+020,3.0694E+019,0.24075,1.6798,4.059E+020,4.6414E+020,29.714,29.779,1.132,0.099808,2.1676,28.663,30.329,128.35,128.48,4.7148,-0.48061,3.4885,125.89,130.92,129.08,129.12,4.7892,-0.18195,3.227,126.07,131.66,49.85,49.961,1.6913,-0.34449,2.83,49.059,50.862,0.35852,0.329,0.31729,0.41975,4.4279,0.16325,0.56574,770000000000,750100000000,80733000000,0.42513,2.0589,707410000000,839430000000,0.016557,0.017817,0.0085566,0.16253,3.7474,0.01072,0.022042,0.0037371,0.0037265,0.0018917,-0.12141,2.8805,0.0023222,0.0049968,32.386,32.135,2.7074,0.096078,2.2528,30.404,34.502,2.7715,2.855,1.3112,0.081244,2.94,1.813,3.62,156010000000,129900000000,105340000000,1.3416,5.6068,83672000000,216580000000,1720.1,1762.3,159.81,-0.46349,2.3255,1612,1835.5,1.6919E+021,1.6786E+021,1.9325E+020,0.37138,2.0503,1.5229E+021,1.858E+021,23.73,23.801,1.359,0.27569,2.4557,22.627,24.678,3.744,3.776,1.9892,0.49666,3.121,1.8465,4.6955,28.578,28.482,1.4261,0.17379,2.3653,27.676,29.619,0
5.3937E+020,4.6132E+020,1.8034E+020,1.2448,3.6453,4.0398E+020,6.0415E+020,47.127,46.996,5.3049,0.4671,2.4169,42.368,50.076,133.47,132.84,10.809,-0.025862,2.4231,126.52,141.21,133.86,130.38,11.527,0.28834,2.2917,126.28,143.2,74.95,74.67,3.4947,0.12434,2.4891,72.417,77.305,0.92771,0.94676,0.47114,0.58893,3.8787,0.62322,1.1501,1369400000000,1117100000000,620640000000,1.1926,3.7586,931890000000,1641700000000,-0.019128,-0.016802,0.010939,-0.13087,2.1805,-0.028363,-0.01146,-0.0048721,-0.0042484,0.0029575,-0.41149,2.6605,-0.0069297,-0.0028532,60.838,49.539,26.582,1.3258,4.0171,43.566,68.459,5.6174,4.054,4.9424,1.7405,5.3542,2.529,6.3165,527120000000,488070000000,191670000000,0.85637,4.4048,380010000000,665790000000,2272.2,2151.1,400.11,1.3978,4.1556,2044.4,2331.9,3.5178E+021,2.5287E+021,2.3417E+021,1.7386,5.1379,1.9246E+021,3.6038E+021,31.634,30.793,4.8752,0.67194,2.6063,27.668,33.883,22.031,21.404,8.2559,0.48374,2.5152,15.332,25.134,59.92,54.634,17.506,0.48621,1.8612,43.826,76.714,0
2.2965E+022,2.2589E+022,1.1577E+021,0.9089,2.8151,2.2045E+022,2.3737E+022,31.528,31.89,0.86459,-0.22573,1.4901,30.603,32.267,93.463,94.168,3.1377,-0.30302,1.5907,90.707,96.304,95.349,95.841,3.8613,-0.16618,1.5114,91.695,99.263,39.236,39.268,1.8004,-0.17192,1.62,37.842,41.066,0.16066,0.15785,0.03339,-0.092818,2.3073,0.13899,0.19052,23248000000000,23594000000000,1612000000000,-0.41948,2.4419,22144000000000,24166000000000,0.012124,0.012345,0.0012488,0.01817,2.1552,0.010971,0.013123,0.0043338,0.0044718,0.00061271,-0.16304,2.1228,0.0038271,0.0048548,1124.6,1149.9,73.187,-0.61066,1.9396,1059.4,1184.4,146.99,149.62,14.089,-0.26984,2.5431,136.71,156.33,6549300000000,6402600000000,772270000000,0.50011,2.4053,5979700000000,7061600000000,3747,3808.1,279.63,-0.1944,1.5876,3486.2,4035.5,1.6941E+023,1.7193E+023,7.2885E+021,-0.52328,2.0701,1.6317E+023,1.7427E+023,25.064,25.166,0.74863,-0.11727,1.3509,24.298,25.752,10.832,10.918,0.75849,-0.42391,2.2403,10.212,11.483,564.24,536.81,63.12,0.6434,1.9074,508.8,623.85,1
8.365E+019,1.0545E+020,4.7721E+019,-0.43066,1.7736,4.0599E+019,1.2083E+020,27.574,27.819,2.9217,-0.19005,2.0126,24.909,30.196,140.81,140.81,16.435,0.11941,3.0126,127.42,148.9,143.4,142.56,15.811,0.50441,2.9103,130.96,152.39,54.678,54.475,8.7544,0.21237,2.7891,48.901,59.743,0.94446,0.68619,1.2721,0.5321,4.7858,0.40387,1.5556,142900000000,169380000000,82453000000,-0.32472,2.1453,67799000000,200420000000,0.029414,0.028815,0.035898,0.33443,5.3735,0.011973,0.0456,0.0067995,0.006635,0.0082178,1.7196,9.9337,0.002741,0.010441,6.2941,7.7245,3.706,-0.30815,1.9405,3.119,9.077,0.86066,0.715,0.67491,1.0597,4.0714,0.346,1.312,62336000000,54208000000,49752000000,1.3779,5.0258,24163000000,80690000000,1155.7,1167.6,375.26,-0.035475,2.162,863.49,1393.6,2.4348E+020,3.0201E+020,1.6474E+020,-0.17183,1.5421,7.6121E+019,3.7729E+020,18.15,19.152,2.7027,-1.1586,3.3584,16.735,19.902,1.4494,1.0585,1.5915,0.93092,3.2274,0,2.551,13.581,16.449,5.5501,-0.8273,2.2088,10.982,18.025,0
1.9828E+021,2.0864E+021,3.5356E+020,-0.4875,1.9062,1.5628E+021,2.1943E+021,30.835,30.737,0.67185,0.36107,2.4933,30.311,31.274,131.74,132.43,3.6421,-0.30273,2.7888,129.45,134.29,130.31,130.95,3.4485,-0.30736,2.7099,128.32,132.19,54.312,53.545,2.6841,0.90942,2.9042,52.241,56.084,0.52757,0.5153,0.15653,0.012202,2.5768,0.41757,0.64592,3486300000000,3494900000000,632000000000,-0.10907,2.0116,2985400000000,4050200000000,-0.0055945,-0.0072773,0.0066464,0.44505,2.7927,-0.010452,-0.00047966,-0.0013229,-0.0016616,0.001665,0.55396,3.2731,-0.0025062,-0.00010832,150.62,153.84,22.993,-0.40482,2.1383,133.91,168.06,5.4494,5.725,3.0947,-0.067558,1.8479,2.8765,8.305,930290000000,884610000000,308240000000,0.18172,2.2935,702650000000,1148800000000,1875.9,1813.9,156.68,0.40088,1.6559,1732.7,2020.2,8.3146E+021,8.4514E+021,1.3347E+021,-0.091318,2.0686,6.9435E+021,9.1471E+021,24.437,24.24,0.80741,0.70377,2.4512,23.784,24.855,5.619,5.379,1.4636,0.60586,2.535,4.477,6.681,148.45,147.8,3.8202,0.73962,3.3296,146.45,150.05,0
1.3113E+021,1.1791E+021,2.3436E+020,0.48056,1.53,1.1096E+021,1.5899E+021,42.468,41.981,2.3651,1.4186,4.6046,41.128,43.195,132.65,132.98,7.7124,-0.31827,2.5235,128.19,137.54,132.04,132.87,8.9922,-0.32613,2.2579,126.43,139.52,76.608,76.431,4.0711,0.11246,2.2428,73.073,79.619,0.48061,0.45129,0.39541,0.068169,3.0402,0.30158,0.65793,2607000000000,2287900000000,628120000000,0.4614,1.5029,2050400000000,3371000000000,0.058757,0.061196,0.011382,-0.38176,2.161,0.049162,0.066994,0.024038,0.024765,0.0051084,-0.39288,2.207,0.020553,0.027912,136.12,122.65,31.96,0.41421,1.5961,108.71,169.93,47.864,47.481,14.528,0.20793,1.9909,35.328,59.514,2225300000000,1889500000000,932280000000,0.36779,1.8095,1442600000000,3084100000000,4709.6,4630.9,631.74,0.2247,1.8543,4123,5279.6,1.2143E+022,1.18E+022,1.396E+021,0.72484,2.3469,1.0937E+022,1.3138E+022,31.258,31.142,1.7347,0.57389,2.7886,29.946,32.413,17.755,17.835,3.6276,0.3068,2.69,15.002,20.087,93.454,91.15,10.877,0.28614,1.6831,83.435,103.69,0
4.5891E+020,4.6308E+020,9.7945E+019,0.17655,2.0325,3.7556E+020,5.1265E+020,28.403,28.54,0.87291,-0.2322,3.9273,27.912,28.913,115.9,115.53,5.6328,0.24241,3.3659,112.92,118.94,116.01,115.45,6.209,0.3068,3.1929,112.64,120.08,44.476,44.162,1.7476,0.80957,3.4871,43.229,45.465,1.1057,1.1492,0.47988,-0.16719,2.6035,0.7797,1.402,771980000000,781780000000,160430000000,-0.20482,2.2402,642530000000,907530000000,0.036676,0.037668,0.010614,-0.25941,2.3571,0.029303,0.045507,0.0085332,0.0085684,0.0026634,0.045383,2.2298,0.0064989,0.010489,32.847,33.343,5.7627,-0.39144,2.0816,27.819,37.742,6.4728,6.271,1.8731,0.18132,2.7922,5.3105,7.7265,434740000000,442090000000,180690000000,-0.25417,2.6801,337310000000,561810000000,1725.9,1727.6,122.44,0.18886,2.2476,1618.1,1822.6,1.7932E+021,1.7448E+021,3.9783E+020,0.15308,1.9241,1.4707E+021,2.1713E+021,23.86,23.923,1.0624,0.080392,2.8638,23.132,24.66,2.7264,2.671,1.4237,1.1843,5.4762,1.618,3.321,24.405,22.398,5.4867,0.51686,2.0564,19.545,28.618,0
5.7736E+021,5.7017E+021,7.5129E+020,0.10228,1.3767,5.0679E+021,6.4211E+021,40.424,40.243,1.0535,0.14746,1.9847,39.529,41.302,113.22,112.68,6.175,-0.12625,1.7709,107.96,118.69,114.14,113.84,6.1818,0.067528,1.8932,109.01,119.03,58.422,59.128,4.1023,0.10758,1.6336,54.538,61.761,0.38567,0.37506,0.1143,0.28823,2.0982,0.28141,0.47868,9187200000000,9348300000000,1142900000000,0.20425,1.7344,8227100000000,10115000000000,-0.0035097,-0.0037822,0.0028594,0.44426,2.6871,-0.0056751,-0.0017738,-0.0011855,-0.0013512,0.00099179,0.21306,3.0238,-0.0018181,-0.00063178,411.15,420.37,35.042,0.028935,1.4512,375.5,441.73,13.062,11.669,7.9514,0.22199,1.8986,6.4125,19.55,1877700000000,1833800000000,532640000000,0.13321,2.2057,1420100000000,2289900000000,3887.7,3865.9,296.58,0.56096,2.4943,3648.9,4009.6,4.8957E+022,4.9636E+022,8.3607E+021,0.085456,1.6556,4.1248E+022,5.5739E+022,32.806,32.91,1.2461,0.26936,1.7733,31.608,33.759,20.791,21.266,2.9019,0.11471,1.7662,18.058,23.221,258.73,258.79,5.2864,-0.31749,2.8968,255.17,262.61,0
4.4617E+020,4.3499E+020,4.2601E+019,0.67922,2.4169,4.0848E+020,4.8568E+020,32.723,32.311,1.5528,2.1011,6.6456,31.939,32.622,132.34,131.92,5.5778,0.028178,2.1266,127.46,136.11,131.49,131.64,5.6913,-0.099134,2.1245,127.12,135.36,60.852,59.495,3.6073,0.72442,2.7878,58.347,63.389,1.3775,1.408,0.45465,0.31186,2.6055,1.0225,1.7124,839400000000,818270000000,114730000000,1.9604,7.6779,771030000000,873970000000,-0.054562,-0.053565,0.012221,-0.20164,2.6605,-0.064098,-0.046259,-0.011654,-0.01163,0.0026993,-0.020827,2.3086,-0.013611,-0.0096184,35.249,34.516,3.6095,1.5492,5.9526,32.849,36.442,9.2228,9.216,1.7441,-0.0084537,2.6144,7.9435,10.396,609320000000,612230000000,167670000000,0.19653,2.7493,486140000000,711180000000,1513,1531.6,141.94,0.051752,1.7997,1389.4,1628.9,1.6178E+021,1.5445E+021,2.6048E+020,0.8284,2.8384,1.4148E+021,1.8097E+021,22.626,22.09,1.8232,1.3675,4.2255,21.371,23.389,4.4897,3.535,3.0936,1.6076,4.8215,2.483,5.227,66.959,67.24,2.9489,-0.19055,2.1631,64.879,69.534,0
2.9902E+021,2.9534E+021,3.3677E+020,1.2917,4.7065,2.7453E+021,3.1006E+021,34.831,33.306,2.9057,0.67084,1.7411,32.736,38.505,133.6,132.54,6.4457,0.25327,1.8244,128.62,139.82,133.74,132.79,6.1044,0.24098,1.9277,128.74,138.5,63.031,61.978,3.8426,0.28036,1.8702,59.932,66.949,1.4574,1.4558,0.22081,-0.11776,2.6115,1.3104,1.6104,6437100000000,6484400000000,1120000000000,0.48406,2.8985,5486300000000,7059100000000,-0.029637,-0.032313,0.0084763,0.67637,2.8764,-0.035765,-0.022906,-0.0067728,-0.0070709,0.0020894,0.55387,2.8574,-0.0082522,-0.0054547,275.06,273.37,34.663,0.44433,2.6572,243.71,296.91,35.093,37.878,8.7197,-0.63174,3.1263,27.886,41.004,4006600000000,4017800000000,721920000000,-0.31475,3.0046,3631400000000,4525600000000,1774.5,1739.8,234.68,0.65507,2.7396,1562.1,1941.9,1.2607E+022,1.1347E+022,2.1871E+021,0.62832,1.8295,1.0765E+022,1.4652E+022,24.059,23.446,2.4429,0.57373,1.7538,21.903,26.65,7.7917,6.828,4.3152,0.47294,1.7244,4.02,11.939,448.39,446.26,10.538,0.95376,3.6626,441.17,454.23,0
5.7677E+020,5.6423E+020,8.4721E+019,0.39234,2.1774,5.0323E+020,6.2547E+020,29.437,29.261,0.69177,0.84854,3.0964,28.891,29.873,116.53,115.72,6.5791,0.54889,3.0187,111.41,120.91,114.69,113.39,6.7661,0.818,3.3769,110.07,117.98,45.242,45.211,2.4844,0.13391,2.1535,43.26,47.104,0.59116,0.54298,0.26303,0.10552,2.7596,0.42874,0.78274,1030300000000,986660000000,149390000000,1.188,3.7552,927660000000,1084300000000,-0.019367,-0.019855,0.0065128,0.25111,2.7795,-0.024336,-0.015531,-0.0038789,-0.0037024,0.0014675,-0.20516,2.9917,-0.004839,-0.0028808,40.172,38.839,5.6609,0.77645,2.9192,36.505,43.191,4.0899,4.152,1.5128,-0.16533,2.8374,3.127,5.088,320460000000,310980000000,137540000000,0.17771,2.9243,219170000000,411990000000,1646.1,1641.5,126.52,0.16024,1.9363,1540,1747.2,2.3E+021,2.2402E+021,2.8507E+020,1.0716,3.4565,2.0981E+021,2.4011E+021,24.806,25.112,1.218,-0.1218,1.9281,23.723,25.898,4.7365,4.525,1.7855,0.37006,2.3298,3.27,6.027,41.178,42.147,3.3016,-0.62521,2.4206,38.68,44.087,0
3.4013E+020,3.4444E+020,5.6344E+019,-0.47705,2.2816,3.08E+020,3.8647E+020,28.834,28.889,0.97421,-0.1698,2.4435,27.989,29.674,123.91,124.34,6.2716,-0.38698,3.3999,119.93,127.71,122.72,122.97,6.2675,-0.25579,3.0643,117.99,127.06,47.702,47.582,3.0942,-0.26922,2.6915,46.135,49.775,-0.31151,-0.34566,0.40419,0.044728,2.9375,-0.56758,-0.034885,555300000000,540050000000,89333000000,0.096306,2.3822,503880000000,627380000000,0.0014136,0.0018043,0.008627,-0.26489,3.1527,-0.0046546,0.0076572,0.00039619,0.00042931,0.0021475,-0.16615,3.3287,-0.001176,0.0018765,23.557,22.684,3.303,0.15105,1.9226,21.041,26.631,0.92923,0.849,0.67775,0.82278,3.2848,0.3305,1.3665,126660000000,109620000000,87705000000,1.0326,4.1613,64245000000,173320000000,1836.4,1847,169.47,-0.26451,3.4107,1723.6,1940.2,1.3901E+021,1.3716E+021,2.4874E+020,-0.20881,2.1371,1.2324E+021,1.6158E+021,24.459,24.398,0.8614,-0.18828,2.9454,23.934,25.154,3.8302,3.846,1.2684,-0.12929,3.0172,3.075,4.611,20.72,20.816,2.7768,-0.33363,2.1228,18.477,23.05,0
1.1605E+022,1.1558E+022,3.6177E+020,-0.10557,2.0472,1.1353E+022,1.1926E+022,39.81,39.75,0.54376,0.14613,2.1237,39.435,40.276,111.89,112.13,2.3494,-0.19023,2.5856,110.53,113.34,111.84,111.82,2.6548,-0.2252,2.4675,110.69,113.84,52.776,52.661,1.4918,0.11694,1.6416,51.451,54.059,0.086865,0.095813,0.078123,-0.21513,2.1958,0.021898,0.15516,17204000000000,17374000000000,1026300000000,0.042346,1.9117,16157000000000,17975000000000,0.0050647,0.0049545,0.0016406,0.28734,2.9406,0.0040789,0.0061472,0.0018039,0.0017505,0.00066377,0.51219,3.2004,0.0013416,0.0022643,754.43,765.86,33.218,-0.61906,2.457,731.8,779.89,33.476,32.731,10.581,0.2539,2.9543,27.279,40.514,1693400000000,1738800000000,625130000000,0.26344,2.9487,1218100000000,2092800000000,5717.8,5721.4,341.41,0.23553,2.1278,5444.4,5962.5,1.4316E+023,1.434E+023,1.8465E+021,-0.21288,1.8877,1.4155E+023,1.4472E+023,32.979,32.901,0.46043,0.32848,1.7474,32.573,33.415,22.39,22.233,0.64027,0.18207,2.103,21.871,22.95,625.16,625.39,11.879,-0.33223,2.2059,616.21,635.77,0
